numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07931;20181203114500;1665.000000;270;1.000000;279.850000;274.770000;70;0;0;0;8;8;150;6;/;/;mq;mq;mq;mq;mq;0.170000;0.000000;-50;750.000000;3100.000000;mq;273.050000;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;6;3;mq;mq;mq;
07457;20181204060500;790.000000;0;0.000000;278.850000;mq;mq;0;9;6;4;4;2250;0;3;0;21.400000;mq;278.650000;mq;284.950000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20181204065000;1270.000000;0;0.000000;274.850000;272.760000;86;0;6;0;3;1;1750;6;0;2;7.200000;mq;273.950000;mq;282.350000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20181204073000;1327.000000;0;0.000000;281.750000;279.200000;84;0;6;0;6;4;450;5;0;2;2.000000;mq;280.150000;mq;282.150000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07893;20181204065000;1707.000000;0;0.000000;274.150000;273.290000;94;70;7;6;9;9;mq;/;/;/;17.400000;mq;273.650000;mq;278.150000;0.060000;0.010000;-99;768.000000;3101.000000;mq;273.150000;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;6;6;mq;2;mq;
07895;20181204064500;1970.000000;270;5.000000;272.850000;272.570000;98;71;7;6;8;8;250;0;2;/;23.000000;mq;272.650000;mq;277.650000;0.030000;0.030000;-99;768.000000;3103.000000;mq;mq;mq;0;4;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;1;mq;mq;mq;
07931;20181204065500;1665.000000;90;2.000000;272.750000;270.850000;87;0;6;0;3;0;8000;0;0;2;8.400000;mq;272.650000;mq;281.350000;0.110000;0.000000;-99;768.000000;3100.000000;mq;271.950000;mq;0;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7;6;mq;mq;mq;
07939;20181204073000;1860.000000;0;0.000000;274.050000;267.590000;62;0;0;0;4;0;8000;0;0;2;0.000000;mq;272.350000;mq;280.250000;0.320000;0.000000;-99;768.000000;3100.000000;mq;271.150000;mq;0;0;0;mq;mq;mq;mq;1;270;2.000000;0.710000;0.000000;mq;mq;mq;mq;mq;mq;
07966;20181204071000;1000.000000;0;0.000000;282.150000;279.930000;86;0;0;0;7;7;1750;5;/;/;0.000000;mq;281.650000;mq;287.650000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07498;20181204073000;1854.000000;190;1.000000;273.350000;271.750000;89;70;6;3;7;5;30;6;7;/;24.500000;mq;273.050000;mq;276.850000;0.160000;0.010000;-99;768.000000;3101.000000;mq;273.050000;mq;0;mq;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;6;6;mq;mq;mq;
07894;20181204080000;1350.000000;0;0.000000;275.850000;274.680000;92;60;6;6;6;6;450;6;1;0;32.500000;mq;275.650000;mq;282.150000;mq;mq;mq;768.000000;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07954;20181204065600;1107.000000;0;0.000000;279.150000;276.650000;84;0;6;0;1;1;1750;0;3;0;0.100000;mq;278.750000;mq;288.850000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07881;20181204075000;2590.000000;0;0.000000;268.250000;267.570000;95;0;7;0;5;3;150;2;7;2;11.900000;mq;268.250000;mq;273.050000;0.650000;0.170000;-99;768.000000;3117.000000;mq;271.650000;mq;0;2;0;mq;mq;mq;mq;2;0;0.000000;mq;mq;mq;1;1;mq;1;230.000000;
